"biotypes"	"length"	"gc"
"TMSB15B"	"unknown"	666.0	41.74174174174174
"LOC100101478"	"unknown"	979.0	49.284984678243106
"H2BFXP"	"unknown"	979.0	49.284984678243106
"H2BFWT"	"unknown"	894.0	54.69798657718121
"H2BFM"	"unknown"	1882.0	46.439957492029755
"SLC25A53"	"unknown"	6225.0	41.204819277108435
"ZCCHC18"	"unknown"	2103.0	50.8646866851965
"LOC286437"	"unknown"	2318.0	42.32096635030199
"FAM199X"	"unknown"	7601.0	37.468754111301145
"ESX1"	"unknown"	1480.0	59.729729729729726
"IL1RAPL2"	"unknown"	2985.0	46.231155778894475
"TEX13A"	"unknown"	1383.0	57.66517474327066
"NRK"	"unknown"	8062.0	41.801041925080625
"SERPINA7"	"unknown"	1596.0	43.609022556390975
"MUM1L1"	"unknown"	4241.0	39.08872345550196
"CXorf57"	"unknown"	3758.5	40.28162546564546
"MIR548AN"	"unknown"	83.0	38.55421686746988
"RNF128"	"unknown"	2758.5	38.515628699353385
"TBC1D8B"	"unknown"	4152.0	38.98511586079691
"RIPPLY1"	"unknown"	1115.5	53.145670784350116
"CLDN2"	"unknown"	3020.0	52.538065003242856
"MORC4"	"unknown"	3815.0	46.68386347433231
"RBM41"	"unknown"	3830.0	38.3613380916676
"NUP62CL"	"unknown"	1664.5	39.66813035891366
"PIH1D3"	"unknown"	1789.5	36.452552048059246
"FRMPD3-AS1"	"unknown"	457.0	49.671772428884026
"FRMPD3"	"unknown"	7304.0	56.9277108433735
"PRPS1"	"unknown"	1952.0	47.510751752333974
"TSC22D3"	"unknown"	1989.0	51.48287210376085
"MID2"	"unknown"	7300.0	42.5132452490454
"LOC101928335"	"unknown"	2090.0	40.813397129186605
"TEX13B"	"unknown"	1248.0	57.61217948717949
"VSIG1"	"unknown"	3182.0	42.98874316749863
"PSMD10"	"unknown"	1534.5	41.77340393433427
"ATG4A"	"unknown"	2221.0	42.70073140933579
"COL4A6"	"unknown"	6640.6	54.53334654120276
"COL4A5"	"unknown"	6509.5	50.802674609728555
"IRS4"	"unknown"	3881.0	56.09379026024221
"LOC101928358"	"unknown"	1142.0	41.68126094570928
"MIR6087"	"unknown"	49.0	75.51020408163265
"GUCY2F"	"unknown"	3698.0	47.052460789616006
"NXT2"	"unknown"	2633.0	35.272059970578105
"KCNE5"	"unknown"	1465.0	60.68259385665529
"ACSL4"	"unknown"	5179.0	37.45043278892726
"TMEM164"	"unknown"	5274.5	51.95056219965868
"MIR652"	"unknown"	98.0	50.0
"MIR3978"	"unknown"	101.0	48.51485148514851
"AMMECR1"	"unknown"	5442.333333333333	39.472358783003386
"SNORD96B"	"unknown"	72.0	52.77777777777778
"RGAG1"	"unknown"	5426.0	50.12900847769996
"TDGF1P3"	"unknown"	2710.0	43.874538745387454
"CHRDL1"	"unknown"	4000.75	44.87764950679882
"PAK3"	"unknown"	2421.8333333333335	44.78802673366758
"CAPN6"	"unknown"	3595.0	47.89986091794159
"DCX"	"unknown"	9199.6	42.338795370942684
"LINC00890"	"unknown"	4595.0	37.67138193688792
"ALG13"	"unknown"	3381.3076923076924	38.29047087971985
"TRPC5"	"unknown"	5840.0	45.61643835616438
"TRPC5OS"	"unknown"	2792.0	38.18027909834765
"ZCCHC16"	"unknown"	2958.0	45.63894523326572
"LHFPL1"	"unknown"	1765.0	48.328611898016995
"AMOT"	"unknown"	6729.5	46.68018354663036
"MIR4329"	"unknown"	71.0	46.478873239436616
"LOC101928437"	"unknown"	3673.0	35.665668390961066
"XACT"	"unknown"	497.0	34.60764587525151
"HTR2C"	"unknown"	4749.666666666667	41.02073779812279
"SNORA35"	"unknown"	128.0	54.6875
"MIR764"	"unknown"	85.0	50.588235294117645
"MIR1912"	"unknown"	80.0	40.0
"MIR1264"	"unknown"	69.0	31.884057971014492
"MIR1298"	"unknown"	112.0	41.07142857142857
"MIR1911"	"unknown"	80.0	58.75
"MIR448"	"unknown"	111.0	53.153153153153156
"IL13RA2"	"unknown"	1373.0	38.674435542607426
"LRCH2"	"unknown"	4899.5	35.483164579900816
"RBMXL3"	"unknown"	3469.0	62.72701066589795
"LUZP4"	"unknown"	1737.0	40.8175014392631
"PLS3-AS1"	"unknown"	1912.0	41.40647374241617
"PLS3"	"unknown"	3528.4	39.85026912730749
"DANT2"	"unknown"	1218.5	54.197760136896264
"AGTR2"	"unknown"	2899.0	36.56433252845809
"SLC6A14"	"unknown"	4563.0	37.19044488275257
"CT83"	"unknown"	574.0	47.21254355400697
"KLHL13"	"unknown"	3409.0	41.6076639272278
"WDR44"	"unknown"	4049.0	40.55426861630286
"MIR1277"	"unknown"	78.0	25.641025641025642
"DOCK11"	"unknown"	6638.0	40.05724615848147
"IL13RA1"	"unknown"	4006.0	42.73589615576635
"ZCCHC12"	"unknown"	2197.0	50.75102412380519
"LINC01285"	"unknown"	836.0	50.95693779904306
"LONRF3"	"unknown"	3067.5	50.36111355163521
"KIAA1210"	"unknown"	7824.0	46.20398773006135
"PGRMC1"	"unknown"	1841.0	44.034533017143254
"LOC101928336"	"unknown"	2909.0	52.32038501203163
"SLC25A43"	"unknown"	2544.0	48.034591194968556
"SLC25A5-AS1"	"unknown"	3088.0	49.64378238341969
"SLC25A5"	"unknown"	1351.0	48.11250925240562
"CXorf56"	"unknown"	2339.3333333333335	46.03621479482205
"UBE2A"	"unknown"	1845.6666666666667	42.98994416983489
"NKRF"	"unknown"	3451.0	40.4183479301511
"SEPT6"	"unknown"	3313.25	48.56977112001088
"MIR766"	"unknown"	111.0	55.85585585585586
"SOWAHD"	"unknown"	1590.0	65.40880503144655
"RPL39"	"unknown"	419.0	43.914081145584724
"SNORA69"	"unknown"	132.0	36.36363636363637
"UPF3B"	"unknown"	2384.5	42.06373802647455
"RNF113A"	"unknown"	1297.0	54.741711642251346
"NDUFA1"	"unknown"	486.0	48.97119341563786
"AKAP14"	"unknown"	657.3333333333334	42.227736325467724
"NKAP"	"unknown"	1585.0	48.51735015772871
"RHOXF1P1"	"unknown"	780.0	56.794871794871796
"RHOXF1-AS1"	"unknown"	2103.0	44.745601521635756
"RHOXF2B"	"unknown"	1309.0	52.10084033613445
"RHOXF2"	"unknown"	1297.0	52.27447956823438
"RHOXF1"	"unknown"	769.0	56.95708712613784
"LINC01402"	"unknown"	279.0	46.95340501792115
"NKAPP1"	"unknown"	2420.0	43.88429752066116
"ZBTB33"	"unknown"	5258.5	37.47213499098641
"TMEM255A"	"unknown"	3365.0	42.824856624711515
"ATP1B4"	"unknown"	4767.0	42.16487116210156
"LAMP2"	"unknown"	4804.333333333333	37.09437353657815
"CUL4B"	"unknown"	5265.5	38.555612893878376
"MCTS1"	"unknown"	9697.0	37.4784378494392
"C1GALT1C1"	"unknown"	1818.0	39.67489131911425
"CT47B1"	"unknown"	1329.0	60.87283671933785
"CT47A10"	"unknown"	1293.7	60.90284626170403
"CT47A8"	"unknown"	1293.7	60.90284626170403
"CT47A9"	"unknown"	1293.7	60.90284626170403
"CT47A2"	"unknown"	1293.7	60.90284626170403
"CT47A12"	"unknown"	1293.7	60.90284626170403
"CT47A4"	"unknown"	1293.7	60.90284626170403
"CT47A1"	"unknown"	1293.6	60.89208805947135
"CT47A11"	"unknown"	1293.7	60.90284626170403
"CT47A3"	"unknown"	1293.7	60.90284626170403
"CT47A5"	"unknown"	1293.7	60.90284626170403
"CT47A6"	"unknown"	1293.7	60.88737835760503
"CT47A7"	"unknown"	1293.0	60.94354215003867
"GLUD2"	"unknown"	2335.0	48.95074946466809
"MIR3672"	"unknown"	82.0	30.48780487804878
"GRIA3"	"unknown"	3785.6666666666665	45.19984640204181
"THOC2"	"unknown"	5610.0	38.32442067736186
"XIAP"	"unknown"	8137.0	38.419108391597206
"LOC101928402"	"unknown"	326.0	52.45398773006135
"STAG2"	"unknown"	6125.4	36.53814802042125
"SH2D1A"	"unknown"	2513.5	38.432445420473584
"TENM1"	"unknown"	12885.0	42.209290278315294
"LOC100129520"	"unknown"	2982.0	57.008718980549965
"LOC101928495"	"unknown"	639.0	43.1924882629108
"DCAF12L2"	"unknown"	2599.0	54.86725663716814
"DCAF12L1"	"unknown"	3390.0	48.259587020648965
"PRR32"	"unknown"	1227.0	49.796251018744904
"ACTRT1"	"unknown"	1442.0	48.68238557558946
"SMARCA1"	"unknown"	4030.0	40.49810579862187
"OCRL"	"unknown"	5142.0	45.5659488911128
"APLN"	"unknown"	3224.0	55.924317617866
"XPNPEP2"	"unknown"	3333.0	55.71557155715571
"SASH3"	"unknown"	2693.0	57.66802822131452
"ZDHHC9"	"unknown"	4629.0	48.73566220220977
"UTP14A"	"unknown"	2482.0	48.263278650166384
"BCORL1"	"unknown"	7238.0	56.47239784281916
"ELF4"	"unknown"	4137.0	55.641267081662875
"AIFM1"	"unknown"	2064.4	49.932319431436355
"RAB33A"	"unknown"	1108.0	55.415162454873645
"ZNF280C"	"unknown"	4695.0	38.44515441959531
"SLC25A14"	"unknown"	1549.0	46.01947262520639
"GPR119"	"unknown"	1193.0	54.8197820620285
"RBMX2"	"unknown"	1528.0	46.596858638743456
"FAM45B"	"unknown"	2507.0	41.16473873155166
"ENOX2"	"unknown"	4159.666666666667	44.20048742714102
"LINC01201"	"unknown"	294.0	55.10204081632653
"ARHGAP36"	"unknown"	2970.0	50.44993812456633
"IGSF1"	"unknown"	3498.0	50.11293492788687
"OR13H1"	"unknown"	927.0	45.954692556634306
"FIRRE"	"unknown"	2928.0	47.43852459016394
"STK26"	"unknown"	3100.0	37.211187227253845
"FRMD7"	"unknown"	3182.0	43.10224160184515
"RAP2C"	"unknown"	3665.75	39.01282355636301
"RAP2C-AS1"	"unknown"	3422.0	37.463471654003506
"MBNL3"	"unknown"	11397.333333333334	36.4709783541064
"HS6ST2"	"unknown"	4507.0	44.751972345483125
"HS6ST2-AS1"	"unknown"	549.0	40.619307832422585
"USP26"	"unknown"	2794.0	38.76163206871868
"TFDP3"	"unknown"	1680.0	47.5
"GPC4"	"unknown"	3714.0	45.341949380721594
"GPC3"	"unknown"	2282.75	48.13115935149378
"MIR363"	"unknown"	75.0	41.333333333333336
"MIR92A2"	"unknown"	75.0	45.333333333333336
"MIR19B2"	"unknown"	96.0	34.375
"MIR20B"	"unknown"	69.0	44.927536231884055
"MIR18B"	"unknown"	71.0	46.478873239436616
"MIR106A"	"unknown"	81.0	41.97530864197531
"CCDC160"	"unknown"	1299.0	43.03310238645112
"PHF6"	"unknown"	3468.0	37.87884185479461
"HPRT1"	"unknown"	1415.0	40.918727915194346
"MIR450B"	"unknown"	78.0	28.205128205128204
"MIR450A1"	"unknown"	91.0	27.47252747252747
"MIR450A2"	"unknown"	100.0	29.0
"MIR542"	"unknown"	97.0	47.422680412371136
"MIR503HG"	"unknown"	786.0	46.43765903307888
"MIR503"	"unknown"	71.0	59.15492957746479
"MIR424"	"unknown"	98.0	51.02040816326531
"LINC00629"	"unknown"	1333.0	42.53563390847712
"PLAC1"	"unknown"	1126.0	46.00355239786856
"FAM122B"	"unknown"	3278.8	40.039124982508426
"FAM122C"	"unknown"	1952.2857142857142	41.86016375866867
"MOSPD1"	"unknown"	2360.0	37.76391824684313
"SMIM10"	"unknown"	1536.0	45.3125
"FAM127C"	"unknown"	2033.0	51.254303984259714
"FAM127A"	"unknown"	1243.0	60.57924376508447
"FAM127B"	"unknown"	985.0	58.2235471413139
"SMIM10L2B"	"unknown"	2808.0	61.502849002849004
"LINC00633"	"unknown"	631.0	41.67987321711569
"LOC100287728"	"unknown"	413.0	51.573849878934624
"CT55"	"unknown"	2017.5	46.75523999966417
"ZNF75D"	"unknown"	3530.0	47.63699868016696
"ZNF449"	"unknown"	4059.0	39.14757329391476
"LOC100506790"	"unknown"	388.0	44.329896907216494
"SMIM10L2A"	"unknown"	3456.0	61.863425925925924
"DDX26B-AS1"	"unknown"	398.0	45.7286432160804
"DDX26B"	"unknown"	3848.0	43.34719334719335
"CT45A1"	"unknown"	1027.0	46.15384615384615
"CT45A4"	"unknown"	1008.0	47.023809523809526
"CT45A3"	"unknown"	1008.0	47.023809523809526
"CT45A5"	"unknown"	1329.5	46.220108877068036
"CT45A6"	"unknown"	1008.0	47.32142857142858
"CT45A7"	"unknown"	820.0	43.78048780487805
"CT45A9"	"unknown"	1009.3333333333334	46.86262580668373
"CT45A8"	"unknown"	1009.3333333333334	46.86262580668373
"CT45A2"	"unknown"	1009.3333333333334	46.86262580668373
"CT45A10"	"unknown"	1205.5	43.99261751798865
"SAGE1"	"unknown"	3046.0	44.55022980958634
"MMGT1"	"unknown"	3648.0	38.48684210526316
"SLC9A6"	"unknown"	4654.333333333333	42.38075755921678
"FHL1"	"unknown"	2508.1111111111113	46.92051679475284
"MAP7D3"	"unknown"	4528.333333333333	45.322439172709984
"ADGRG4"	"unknown"	9931.0	42.19111871916222
"BRS3"	"unknown"	1413.0	44.232130219391365
"HTATSF1"	"unknown"	2896.5	45.432603091490876
"VGLL1"	"unknown"	1215.0	51.851851851851855
"MIR934"	"unknown"	83.0	43.373493975903614
"LINC00892"	"unknown"	672.5	47.65566922722928
"CD40LG"	"unknown"	1833.0	44.40807419530824
"ARHGEF6"	"unknown"	5040.0	43.51489860893295
"RBMX"	"unknown"	2040.25	44.16018644648593
"SNORD61"	"unknown"	73.0	34.24657534246575
"GPR101"	"unknown"	1527.0	56.25409299279633
"ZIC3"	"unknown"	3939.0	47.524752475247524
"LINC00889"	"unknown"	2908.0	39.95873452544704
"FGF13"	"unknown"	2260.0	42.403574180016214
"MIR504"	"unknown"	83.0	55.42168674698795
"FGF13-AS1"	"unknown"	833.0	45.378151260504204
"SRD5A1P1"	"unknown"	2155.0	46.635730858468676
"F9"	"unknown"	2802.0	39.400428265524624
"MCF2"	"unknown"	3729.1666666666665	37.916849892343194
"ATP11C"	"unknown"	6065.5	36.517608111486894
"MIR505"	"unknown"	84.0	52.38095238095238
"CXorf66"	"unknown"	1279.0	38.38936669272869
"LOC389895"	"unknown"	1245.0	55.58232931726908
"SOX3"	"unknown"	2074.0	63.45226615236258
"LINC00632"	"unknown"	972.0	42.2058784033517
"CDR1"	"unknown"	1299.0	43.72594303310239
"MIR320D2"	"unknown"	48.0	47.916666666666664
"SPANXB1"	"unknown"	469.0	49.04051172707889
"LDOC1"	"unknown"	1469.0	58.81552076242342
"SPANXC"	"unknown"	441.0	48.97959183673469
"SPANXA2-OT1"	"unknown"	1698.0	43.69846878680801
"SPANXA1"	"unknown"	418.0	46.889952153110045
"SPANXA2"	"unknown"	418.0	46.889952153110045
"SPANXD"	"unknown"	692.0	50.86705202312139
"MAGEC3"	"unknown"	1819.5	52.09891131511824
"MAGEC1"	"unknown"	4321.0	50.21985651469567
"MAGEC2"	"unknown"	1994.0	47.99398194583751
"SPANXN4"	"unknown"	431.0	42.22737819025522
"SPANXN3"	"unknown"	590.0	42.88135593220339
"SLITRK4"	"unknown"	8660.666666666666	35.884546372636194
"SPANXN2"	"unknown"	543.0	48.25046040515654
"UBE2NL"	"unknown"	1180.0	40.76271186440678
"SPANXN1"	"unknown"	613.0	42.74061990212072
"SLITRK2"	"unknown"	4076.0	46.26252779478951
"TMEM257"	"unknown"	2443.0	34.46582071223905
"MIR892C"	"unknown"	77.0	46.753246753246756
"MIR890"	"unknown"	77.0	40.25974025974026
"MIR888"	"unknown"	77.0	46.753246753246756
"MIR892A"	"unknown"	75.0	49.333333333333336
"MIR892B"	"unknown"	77.0	45.45454545454545
"MIR891B"	"unknown"	79.0	36.70886075949367
"MIR891A"	"unknown"	79.0	43.037974683544306
"CXorf51A"	"unknown"	438.0	47.945205479452056
"CXorf51B"	"unknown"	438.0	47.945205479452056
"MIR513C"	"unknown"	84.0	38.095238095238095
"MIR513B"	"unknown"	84.0	36.904761904761905
"MIR513A1"	"unknown"	129.0	44.18604651162791
"MIR513A2"	"unknown"	127.0	43.30708661417323
"MIR506"	"unknown"	124.0	41.935483870967744
"MIR507"	"unknown"	94.0	40.42553191489362
"MIR508"	"unknown"	115.0	45.21739130434783
"MIR514B"	"unknown"	80.0	42.5
"MIR509-1"	"unknown"	92.5	43.786532616319846
"MIR509-2"	"unknown"	91.0	43.956043956043956
"MIR509-3"	"unknown"	75.66666666666667	42.292397660818715
"MIR510"	"unknown"	74.0	44.5945945945946
"MIR514A1"	"unknown"	98.0	39.795918367346935
"MIR514A2"	"unknown"	88.0	40.90909090909091
"MIR514A3"	"unknown"	88.0	40.90909090909091
"FMR1-AS1"	"unknown"	1994.5	45.55654849695584
"FMR1"	"unknown"	4230.857142857143	38.73116719345759
"FMR1NB"	"unknown"	1021.0	47.89422135161606
"AFF2"	"unknown"	13442.166666666666	43.02819282594489
"IDS"	"unknown"	3650.5	48.67704218079891
"LINC00893"	"unknown"	2351.0	48.57507443641004
"CXorf40A"	"unknown"	2337.5	51.008923649899494
"MAGEA9B"	"unknown"	1814.0	51.074972436604185
"MAGEA9"	"unknown"	1807.0	50.99612617598229
"HSFX2"	"unknown"	1962.0	56.54943934760448
"HSFX1"	"unknown"	1955.0	56.751918158567776
"TMEM185A"	"unknown"	2247.75	54.137055689827136
"MAGEA11"	"unknown"	1884.5	49.429680064426385
"LINC00850"	"unknown"	685.0	37.956204379562045
"MAGEA8-AS1"	"unknown"	596.0	46.308724832214764
"MAGEA8"	"unknown"	2009.6666666666667	52.24501154720506
"CXorf40B"	"unknown"	1340.0	54.62686567164179
"LINC00894"	"unknown"	3182.0	51.82275298554368
"MIR2114"	"unknown"	80.0	55.0
"MAMLD1"	"unknown"	4519.0	53.335890798645586
"MTM1"	"unknown"	3436.0	38.50407450523865
"MTMR1"	"unknown"	2869.6666666666665	48.5613517837487
"CD99L2"	"unknown"	3604.6	56.759980512385994
"HMGB3"	"unknown"	3605.0	44.230544462700394
"MIR4330"	"unknown"	105.0	52.38095238095238
"GPR50"	"unknown"	2020.0	55.198019801980195
"VMA21"	"unknown"	4736.0	37.30996621621622
"PASD1"	"unknown"	3250.0	49.13846153846154
"PRRG3"	"unknown"	1473.5	55.499661085311274
"FATE1"	"unknown"	1069.0	56.96913002806361
"CNGA2"	"unknown"	3285.0	50.8675799086758
"MAGEA4"	"unknown"	1721.0	50.47925062288776
"GABRE"	"unknown"	3152.0	50.12690355329949
"MIR224"	"unknown"	81.0	44.44444444444444
"MIR452"	"unknown"	85.0	41.1764705882353
"MAGEA5"	"unknown"	1664.0	49.93990384615385
"MAGEA10-MAGEA5"	"unknown"	1873.0	50.24025627335825
"MAGEA10"	"unknown"	2688.6666666666665	44.53003891408122
"GABRA3"	"unknown"	2785.0	48.007181328545784
"MIR105-1"	"unknown"	81.0	53.08641975308642
"MIR767"	"unknown"	109.0	45.87155963302752
"MIR105-2"	"unknown"	81.0	50.617283950617285
"GABRQ"	"unknown"	2000.0	52.1
"MAGEA3"	"unknown"	1724.0	51.97215777262181
"CSAG3"	"unknown"	810.6666666666666	49.27521694129968
"MAGEA2"	"unknown"	1892.5714285714287	51.63042914648669
"MAGEA2B"	"unknown"	1616.0	50.495049504950494
"CSAG1"	"unknown"	768.0	51.78393524283935
"MAGEA12"	"unknown"	1765.3333333333333	50.9433340901378
"CSAG4"	"unknown"	753.0	49.667994687915005
"MAGEA6"	"unknown"	1730.0	51.81768896839307
"CETN2"	"unknown"	1080.0	41.94444444444444
"NSDHL"	"unknown"	1596.5	52.865262257181996
"ZNF185"	"unknown"	4113.625	50.75410051267497
"PNMA5"	"unknown"	3181.75	56.343588919619066
"PNMA3"	"unknown"	3687.5	59.635268393487834
"PNMA6A"	"unknown"	2278.0	65.18876207199298
"MAGEA1"	"unknown"	1709.0	50.43885313048566
"ZNF275"	"unknown"	6320.0	49.35126582278481
"ZFP92"	"unknown"	1251.0	66.02717825739408
"TREX2"	"unknown"	1255.0	66.77290836653387
"HAUS7"	"unknown"	1749.0	61.11384043292922
"BGN"	"unknown"	2444.0	61.45662847790507
"ATP2B3"	"unknown"	6497.0	55.2409781002666
"FAM58A"	"unknown"	1261.0	59.727564637013984
"LOC105373383"	"unknown"	554.0	64.25992779783394
"DUSP9"	"unknown"	2380.0	65.16806722689076
"PNCK"	"unknown"	1689.0	62.525645282119385
"SLC6A8"	"unknown"	3404.6666666666665	59.781674542702355
"BCAP31"	"unknown"	1555.5	57.97113904717718
"ABCD1"	"unknown"	3664.0	65.82969432314411
"PLXNB3"	"unknown"	6294.0	64.99756220702079
"SRPK3"	"unknown"	1967.0	62.659693307754175
"IDH3G"	"unknown"	1604.0	60.817226238003954
"SSR4"	"unknown"	799.5	60.94767412151677
"PDZD4"	"unknown"	3706.0	64.42275904693399
"L1CAM"	"unknown"	5074.0	59.724599767796896
"LCA10"	"unknown"	1375.0	59.41818181818182
"AVPR2"	"unknown"	1652.3333333333333	63.9489683254947
"ARHGAP4"	"unknown"	3312.0	65.48929101390658
"NAA10"	"unknown"	1097.0	61.98889082048665
"RENBP"	"unknown"	1471.0	63.222297756628144
"HCFC1"	"unknown"	8426.0	61.35770234986945
"HCFC1-AS1"	"unknown"	786.0	60.30534351145038
"TMEM187"	"unknown"	1667.0	62.027594481103776
"MIR3202-1"	"unknown"	81.0	34.5679012345679
"MIR3202-2"	"unknown"	79.0	34.177215189873415
"IRAK1"	"unknown"	3462.0	62.54369015694201
"MIR718"	"unknown"	70.0	85.71428571428571
"MECP2"	"unknown"	5968.0	55.97177635503539
"OPN1LW"	"unknown"	1261.0	57.09754163362411
"OPN1MW2"	"unknown"	1283.0	57.49545336451026
"OPN1MW"	"unknown"	1998.0	57.741074407741074
"TEX28"	"unknown"	1546.0	57.56813397893902
"TKTL1"	"unknown"	2621.6666666666665	50.15342777041476
"FLNA"	"unknown"	8498.0	62.26171647059247
"EMD"	"unknown"	1339.0	59.596713965646
"RPL10"	"unknown"	2347.5	52.348094508305515
"SNORA70"	"unknown"	135.0	56.2962962962963
"DNASE1L1"	"unknown"	2850.8	55.99667773417284
"TAZ"	"unknown"	1885.6666666666667	61.25316220820856
"CH17-340M24.3"	"unknown"	598.0	52.508361204013376
"ATP6AP1"	"unknown"	2100.0	58.285714285714285
"GDI1"	"unknown"	2481.0	58.20233776702943
"FAM50A"	"unknown"	1352.0	59.9112426035503
"MIR6858"	"unknown"	67.0	73.13432835820896
"PLXNA3"	"unknown"	6752.0	62.692535545023695
"LAGE3"	"unknown"	949.0	64.59430979978926
"UBL4A"	"unknown"	2382.0	57.76658270361041
"SLC10A3"	"unknown"	1975.3333333333333	61.32674715480758
"FAM3A"	"unknown"	1745.5	64.54062014233438
"G6PD"	"unknown"	2340.5	62.06702089185842
"IKBKG"	"unknown"	2098.25	61.6675799930395
"FAM223A"	"unknown"	710.0	46.61971830985915
"FAM223B"	"unknown"	710.0	46.61971830985915
"CTAG1B"	"unknown"	748.0	64.97326203208556
"CTAG1A"	"unknown"	748.0	64.97326203208556
"CTAG2"	"unknown"	878.5	64.88264711620084
"GAB3"	"unknown"	4592.25	47.428622600787556
"DKC1"	"unknown"	2910.5	47.39142519905277
"SNORA36A"	"unknown"	130.0	40.76923076923077
"MIR664B"	"unknown"	61.0	42.622950819672134
"SNORA56"	"unknown"	129.0	48.83720930232558
"MPP1"	"unknown"	2057.5	51.33501730693639
"SMIM9"	"unknown"	1016.0	40.55118110236221
"F8"	"unknown"	5819.5	41.91825270729889
"H2AFB2"	"unknown"	594.0	62.34567901234568
"H2AFB1"	"unknown"	517.0	63.31399097356544
"H2AFB3"	"unknown"	517.0	63.31399097356544
"F8A1"	"unknown"	1702.0	64.82569526047787
"F8A2"	"unknown"	1116.0	73.83512544802868
"F8A3"	"unknown"	1116.0	73.83512544802868
"MIR1184-1"	"unknown"	99.0	56.56565656565656
"MIR1184-2"	"unknown"	99.0	56.56565656565656
"MIR1184-3"	"unknown"	99.0	56.56565656565656
"FUNDC2"	"unknown"	2964.0	41.80161943319838
"CMC4"	"unknown"	1014.0	53.64891518737672
"MTCP1"	"unknown"	2320.0	47.11206896551724
"BRCC3"	"unknown"	2880.0	41.78030180558978
"VBP1"	"unknown"	1711.0	37.418445448950465
"RAB39B"	"unknown"	3512.0	43.62186788154897
"CLIC2"	"unknown"	2694.0	36.228656273199704
"TMLHE-AS1"	"unknown"	1702.0	41.48061104582844
"LOC101927830"	"unknown"	1702.0	41.48061104582844
"TMLHE"	"unknown"	2646.5	44.30364787913387
"SPRY3"	"unknown"	9022.0	41.582258791787325
"VAMP7"	"unknown"	2596.2	38.84201081022673
"IL9R"	"unknown"	2155.0	59.41985404458765
"DDX11L16"	"unknown"	1643.0	55.20389531345101
"SRY"	"unknown"	887.0	45.997745208568205
"RPS4Y1"	"unknown"	897.0	47.26867335562988
"ZFY"	"unknown"	4996.0	36.98686931046692
"LINC00278"	"unknown"	530.0	45.84905660377358
"TGIF2LY"	"unknown"	861.0	51.800232288037165
"PCDH11Y"	"unknown"	6014.5	41.42858886924506
"TTTY23"	"unknown"	512.0	47.65625
"TTTY23B"	"unknown"	512.0	47.65625
"TSPY2"	"unknown"	1160.0	55.86206896551724
"LINC00280"	"unknown"	448.0	42.63392857142857
"TTTY1"	"unknown"	940.0	48.723404255319146
"TTTY1B"	"unknown"	940.0	48.723404255319146
"TTTY2"	"unknown"	1633.0	47.82608695652174
"TTTY2B"	"unknown"	1633.0	47.82608695652174
"TTTY21"	"unknown"	307.0	46.579804560260584
"TTTY21B"	"unknown"	307.0	46.579804560260584
"TTTY7"	"unknown"	1367.0	47.732260424286764
"TTTY7B"	"unknown"	1111.0	50.090009000900096
"TTTY8"	"unknown"	531.0	47.45762711864407
"TTTY8B"	"unknown"	531.0	47.45762711864407
"AMELY"	"unknown"	802.0	51.49625935162095
"TBL1Y"	"unknown"	2365.0	52.18049293677663
"PRKY"	"unknown"	7217.0	46.09948732160177
"TTTY16"	"unknown"	192.0	48.958333333333336
"TTTY12"	"unknown"	978.0	42.63803680981595
"TTTY18"	"unknown"	221.0	54.29864253393665
"TTTY19"	"unknown"	269.0	43.86617100371747
"TTTY11"	"unknown"	827.0	44.49818621523579
"RBMY1A3P"	"unknown"	427.0	44.02810304449649
"TTTY20"	"unknown"	259.0	42.857142857142854
"TSPY3"	"unknown"	1161.0	55.81395348837209
"TSPY10"	"unknown"	979.0	58.12053115423902
"TSPY8"	"unknown"	1115.0	54.79820627802691
"TSPY4"	"unknown"	1133.0	55.16328331862312
"FAM197Y5"	"unknown"	467.0	52.67665952890793
"FAM197Y2"	"unknown"	467.0	52.67665952890793
"TSPY1"	"unknown"	1166.5	56.10784806554312
"RBMY3AP"	"unknown"	317.0	44.16403785488959
"TTTY22"	"unknown"	427.0	45.667447306791566
"GYG2P1"	"unknown"	824.0	53.883495145631066
"TTTY15"	"unknown"	5242.0	39.641358260206026
"USP9Y"	"unknown"	10040.0	38.08764940239044
